bu_naam;parkeren_pct;auto_pct;voet_pct;fiets_pct
BU00141202Lewenborg-West;0.11;0.45;0.31;0.14
BU00141203Oosterhoogebrug;0.09;0.63;0.20;0.08
BU00141404Tersluis;0.05;0.79;0.13;0.04
BU00340371Poldervlak;0.03;0.71;0.10;0.16
BU00530202Rasquert;0.05;0.71;0.24;0.00
BU00141204Ulgersmaborg;0.13;0.59;0.24;0.04
BU00141205Hunzepark;0.15;0.83;0.01;0.01
BU18920311Vijfakkers-Noord;0.18;0.48;0.30;0.04
BU00141207Kardinge;0.15;0.33;0.24;0.28
BU00141208Drielanden;0.08;0.43;0.32;0.18
BU00150301Oldekerk;0.08;0.64;0.17;0.11
BU00530209Baflo;0.01;0.93;0.04;0.02
BU00141209Noorddijk;0.02;0.55;0.02;0.41
BU00141210Ruischerbrug;0.01;0.68;0.17;0.13
BU02090141Beuningen-Aalsterveld;0.10;0.49;0.37;0.04
BU00141300Middelbert;0.06;0.83;0.02;0.08
BU00150009Overige verspreide huizen;0.00;0.85;0.05;0.10
BU00150309Oldekerk;0.01;0.86;0.01;0.12
BU00340372De Vaart;0.07;0.74;0.07;0.12
BU00340373Buitenvaart;0.01;0.84;0.01;0.13
BU00141302Klein Harkstede;0.02;0.84;0.00;0.13
BU00790202Westergeest;0.08;0.76;0.16;0.00
BU00150000Grootegast;0.10;0.60;0.22;0.08
BU00141406De Wierden;0.17;0.60;0.09;0.15
BU00141301Engelbert;0.02;0.85;0.06;0.07
BU00141400Meeroevers;0.11;0.58;0.25;0.06
BU00141401Harkstede GN;0.02;0.70;0.02;0.25
BU00240301Zeerijp;0.09;0.67;0.23;0.00
BU00150006Het Peebos;0.00;1.00;0.00;0.00
BU00141402Lageland GN;0.00;0.91;0.00;0.09
BU00150001Doezum;0.10;0.56;0.25;0.09
BU00170100Noordlaren;0.01;0.81;0.07;0.11
BU00340399Overig Almere Buiten;0.02;0.85;0.04;0.10
BU02090161Beuningen-Beuningse Plas;0.07;0.61;0.28;0.05
BU00150100Lutjegast;0.04;0.69;0.24;0.03
BU00150109Lutjegast;0.00;0.85;0.00;0.15
BU00340401Europakwartier;0.15;0.49;0.30;0.06
BU00150201Opende-Oost;0.03;0.77;0.00;0.20
BU00150007ten zuiden van Sebaldeburen;0.01;0.95;0.03;0.01
BU00150200Opende-West;0.09;0.66;0.16;0.09
BU00530300Adorp;0.03;0.60;0.29;0.08
BU02281002Hoogbouw-Zuid;0.12;0.53;0.28;0.07
BU00150202Kornhorn;0.08;0.66;0.24;0.02
BU00150209ten zuiden van Opende;0.09;0.85;0.02;0.04
BU00150300Niekerk;0.10;0.60;0.26;0.03
BU00340402Columbuskwartier;0.15;0.34;0.38;0.13
BU03170211Eemmeer-Eemnes;0.00;0.78;0.22;0.00
BU00170000Haren;0.07;0.63;0.25;0.05
BU00170001Oosterhaar;0.11;0.57;0.30;0.02
BU00170002Voorveld;0.04;0.69;0.08;0.19
BU00220101De Haspel;0.02;0.87;0.03;0.07
BU02090271Ewijk-Centrum;0.08;0.50;0.39;0.04
BU00150008ten zuiden van Grootegast;0.01;0.96;0.00;0.03
BU00170003Harenermolen;0.01;0.81;0.04;0.14
BU00170101Onnen;0.04;0.78;0.11;0.07
BU00220009Buitengebied ten zuiden van Leek;0.03;0.63;0.28;0.06
BU00220100Bebouwde kom Zevenhuizen;0.12;0.58;0.27;0.03
BU00220001Diepswal;0.01;0.81;0.12;0.06
BU00220003Rodenburg en omgeving;0.10;0.63;0.24;0.03
BU00170108Onner Esch;0.02;0.85;0.01;0.13
BU00170004Glimmen;0.05;0.67;0.18;0.10
BU00170005Hemmen;0.11;0.62;0.18;0.09
BU00240303Leermens;0.09;0.79;0.12;0.00
BU00170102Paterswolde (gedeeltelijk);0.24;0.49;0.13;0.14
BU01140200Roswinkel-Centrum;0.11;0.67;0.22;0.00
BU00220004Nienoordsrand;0.02;0.80;0.17;0.01
BU03610303Overdie-West;0.10;0.50;0.36;0.05
BU00170103Essen;0.00;0.96;0.01;0.03
BU00170106ten westen van Noord-Willemskanaal;0.12;0.56;0.12;0.20
BU00170109ten oosten van de Hondsrug;0.00;0.87;0.02;0.11
BU03530018De Tuinen;0.14;0.37;0.44;0.05
BU00170107op de Hondsrug;0.00;0.81;0.01;0.18
BU17000001Midden;0.11;0.59;0.27;0.02
BU00220002Centrum Leek en omgeving;0.10;0.63;0.23;0.04
BU00220107Buitengebied ten noorden van Zevenhuizen;0.00;0.83;0.05;0.12
BU00220008Buitengebied ten oosten van Leek;0.04;0.49;0.26;0.20
BU00240305Eenum;0.04;0.82;0.12;0.02
BU00470007Buitenwoel;0.08;0.64;0.09;0.19
BU00220102Drostinnewijk;0.00;0.84;0.08;0.08
BU00220103Boerenstreek;0.02;0.79;0.01;0.18
BU00220200Bebouwde kom Tolbert;0.06;0.67;0.18;0.09
BU00220201Sint Maheerdt;0.08;0.62;0.24;0.06
BU00220209Buitengebied Tolbert;0.03;0.93;0.03;0.02
BU00240309't Zandt;0.02;0.81;0.14;0.03
BU00220400Bebouwde kom Midwolde;0.07;0.58;0.30;0.04
BU00220401Pasop;0.00;0.99;0.00;0.00
BU03170213Eempolder;0.01;0.92;0.02;0.05
BU09831301De Tichelarij;0.06;0.59;0.35;0.00
BU00220700Bebouwde kom Enumatil;0.02;0.78;0.16;0.04
BU00220108Buitengebied ten oosten van Zevenhuizen;0.00;0.88;0.01;0.11
BU00240000Loppersum;0.10;0.59;0.28;0.03
BU00370101Maarsstee;0.11;0.51;0.32;0.05
BU00220409Buitengebied Midwolde;0.03;0.84;0.05;0.08
BU00220500Bebouwde kom Lettelbert;0.00;0.95;0.00;0.04
BU00240304Oosterwijtwerd;0.07;0.87;0.03;0.03
BU00220709Buitengebied Enumatil;0.00;0.97;0.00;0.03
BU00560300Aduard;0.06;0.63;0.28;0.02
BU00220509Buitengebied Lettelbert;0.01;0.88;0.01;0.10
BU00808103Mantgum;0.06;0.65;0.28;0.01
BU00220109Buitengebied ten westen van Zevenhuizen;0.00;0.95;0.02;0.02
BU00250008in het noordwesten;0.00;0.94;0.00;0.05
BU00808104Buitengebied Mantgum;0.00;0.85;0.01;0.13
BU02090306Weurt-Buitengebied Zuid;0.08;0.68;0.01;0.22
BU00220609Buitengebied-Oostwold;0.00;1.00;0.00;0.00
BU00240001Garrelsweer;0.07;0.74;0.19;0.00
BU00240002Wirdum;0.06;0.71;0.22;0.01
BU00240003Wirdumerdraai;0.05;0.89;0.07;0.00
BU00530101Feerwerd;0.06;0.83;0.08;0.03
BU00340599Overig Almere Hout;0.01;0.89;0.04;0.06
BU00240005Winneweer (gedeeltelijk);0.00;0.74;0.26;0.00
BU00240302Zijldijk;0.08;0.69;0.23;0.00
BU00240102Garsthuizen (gedeeltelijk);0.03;0.78;0.18;0.01
BU00240109Stedum inclusief Startenhuizen;0.00;0.79;0.15;0.05
BU00240200Middelstum;0.09;0.53;0.37;0.01
BU00240201Westerwijtwerd;0.05;0.84;0.11;0.00
BU00240202Huizinge;0.02;0.89;0.08;0.00
BU00250009in het noordoosten;0.01;0.89;0.00;0.10
BU00250000Marum;0.05;0.76;0.15;0.03
BU00240008Eemskanaal en Damsterdiep;0.00;0.71;0.29;0.00
BU03170212Eemnes-Dorp;0.17;0.42;0.38;0.04
BU00250002Nuis;0.03;0.88;0.05;0.04
BU00250003Niebert;0.01;0.88;0.03;0.08
BU00250004Boerakker;0.05;0.77;0.15;0.02
BU00240009ten noorden van het Damsterdiep;0.02;0.69;0.21;0.07
BU00240100Stedum;0.06;0.54;0.40;0.00
BU00240101Westeremden;0.05;0.74;0.19;0.02
BU00340699Overig Almere Pampus;0.03;0.65;0.10;0.22
BU00470200Wildervank;0.05;0.74;0.16;0.05
BU00250100De Wilp (gedeeltelijk);0.08;0.67;0.24;0.01
BU00250101Wilpstervaart;0.00;0.86;0.00;0.14
BU01140206Oude Schuttingskanaal;0.01;0.99;0.00;0.00
BU00530301Sauwerd;0.06;0.64;0.24;0.05
BU00250007De Haar;0.00;0.75;0.00;0.24
BU00340110Overgooi;0.01;0.68;0.15;0.15
BU00250104Jonkersvaart;0.00;0.80;0.04;0.15
BU00340171De Steiger;0.09;0.60;0.20;0.11
BU00340173Stichtsekant;0.00;0.86;0.02;0.12
BU00250005Lucaswolde;0.00;0.99;0.00;0.01
BU00250006Noordwijk;0.06;0.70;0.15;0.09
BU00530302Wetsinge;0.04;0.73;0.01;0.22
BU00530309Adorp;0.02;0.77;0.05;0.16
BU00340199Overig Almere Haven;0.03;0.61;0.10;0.25
BU07380300Eethen;0.09;0.68;0.21;0.01
BU00250102Keuningswijk;0.00;0.94;0.00;0.06
BU00250108ten noorden van Jonkersvaart;0.00;0.97;0.00;0.03
BU00470005Veendam-Sorghvliet;0.09;0.59;0.27;0.06
BU00250109ten noorden van de Wilp;0.00;0.83;0.00;0.17
BU00340101Centrum Almere Haven;0.19;0.32;0.45;0.04
BU00340102De Werven;0.14;0.40;0.35;0.10
BU00340103De Hoven;0.14;0.34;0.40;0.12
BU00340104De Meenten;0.13;0.42;0.31;0.14
BU00340105De Grienden;0.12;0.36;0.39;0.14
BU00340106De Marken;0.11;0.42;0.34;0.12
BU00340107De Gouwen;0.10;0.56;0.29;0.05
BU00340108De Wierden;0.13;0.42;0.37;0.08
BU00340109De Velden;0.08;0.54;0.25;0.13
BU00370103Maarsveld;0.12;0.53;0.22;0.12
BU00340271Randstad;0.22;0.51;0.14;0.12
BU00340473Lagekant;0.00;0.84;0.16;0.00
BU00340499Overig Almere Poort;0.00;0.90;0.03;0.07
BU00340502Vogelhorst;0.00;0.85;0.06;0.09
BU00340403Homeruskwartier;0.13;0.51;0.32;0.03
BU00340404Olympiakwartier;0.35;0.54;0.05;0.07
BU00340405Duin;0.07;0.71;0.13;0.09
BU00340471Hogekant;0.20;0.65;0.10;0.05
BU00340472Middenkant;0.00;0.60;0.14;0.26
BU07360108Mijdrecht Buitengebied;0.03;0.82;0.02;0.14
BU00340503Nobelhorst;0.08;0.65;0.21;0.07
BU00370401Kopstukken;0.04;0.84;0.07;0.06
BU00370402Vledderveen;0.01;0.74;0.11;0.14
BU03610403Bergerhof en Blaeustraatkwartier;0.12;0.53;0.26;0.08
BU02130609Eerbeek;0.01;0.83;0.09;0.07
BU00370100Stadskanaal Centrum;0.18;0.47;0.29;0.06
BU01470007Tichelkamp;0.09;0.56;0.33;0.02
BU00560001Noordhorn;0.04;0.75;0.17;0.04
BU00370102Maarswold;0.10;0.58;0.25;0.08
BU00370104De Hagen;0.13;0.42;0.37;0.08
BU00370105Vogelwijk en De Borgen;0.04;0.65;0.15;0.15
BU00470100Borgercompagnie (gedeeltelijk);0.03;0.79;0.02;0.17
BU00370106Industriegebied Vleddermond;0.03;0.83;0.04;0.10
BU00530000Winsum;0.11;0.61;0.27;0.01
BU00370107Dideldom;0.04;0.76;0.18;0.02
BU00560002Niezijl;0.05;0.73;0.12;0.10
BU00370108Parkwijk;0.08;0.60;0.32;0.01
BU00370409Mussel Buitengebied;0.01;0.91;0.06;0.02
BU03520002Frankenhof;0.18;0.42;0.32;0.08
BU00370109Stadskanaal Noord Landskant;0.03;0.74;0.22;0.02
BU00470101Ommelanderwijk;0.04;0.83;0.08;0.05
BU00560200Oldehove;0.08;0.64;0.27;0.01
BU00470203Wildervanksterdallen;0.00;1.00;0.00;0.00
BU03170215Goyergracht;0.06;0.87;0.06;0.01
BU08280607Witte Hoef;0.00;0.86;0.06;0.08
BU00370110Stadskanaal Noord Centrum;0.10;0.62;0.23;0.06
BU00530002Ripperda;0.10;0.56;0.30;0.04
BU03170214Polder te Veen;0.01;0.98;0.01;0.01
BU00370112Waterland;0.03;0.84;0.11;0.03
BU00470006Veendam-industriegebied;0.02;0.88;0.03;0.07
BU16761400Noordwelle;0.08;0.69;0.23;0.00
BU00370111Stadskanaal Noord;0.05;0.74;0.11;0.10
BU16990630Peize Noord;0.00;0.85;0.01;0.13
BU00560000Zuidhorn;0.11;0.60;0.24;0.05
BU00470001Veendam-Oude Ae;0.08;0.60;0.29;0.03
BU00470004Veendam-Zuid;0.09;0.55;0.30;0.06
BU00370200Musselkanaal Centrum;0.10;0.58;0.28;0.03
BU00530001Obergum;0.18;0.57;0.24;0.01
BU00370201Musselkanaal Zuid;0.07;0.61;0.28;0.03
BU02090491Winssen-Centrum;0.05;0.67;0.23;0.05
BU00370202Musselkanaal Noord;0.04;0.74;0.17;0.05
BU00470102Zuidwending;0.03;0.76;0.01;0.20
BU00370203Ceresdorp;0.07;0.72;0.17;0.04
BU00470109Verspreide huizen;0.03;0.86;0.01;0.09
BU00370300Onstwedde;0.09;0.65;0.20;0.06
BU00370301Holte;0.03;0.57;0.12;0.28
BU00370308Onstwedde Buitengebied Noord;0.01;0.81;0.01;0.17
BU00470201Boven-Wildervank;0.02;0.84;0.14;0.01
BU00370400Mussel;0.04;0.72;0.11;0.13
BU00500010Horstenparc;0.02;0.93;0.01;0.04
BU00370309Onstwedde Buitengebied Zuid;0.00;0.84;0.00;0.15
BU00500009Trekkersveld;0.10;0.84;0.01;0.05
BU02130314Oeken;0.00;0.97;0.00;0.03
BU00370500Alteveer;0.05;0.66;0.27;0.02
BU00500003Derde woonwijk;0.12;0.49;0.31;0.09
BU03170216Heidehoek;0.03;0.97;0.00;0.00
BU00470002Veendam-Middenweg en omgeving;0.07;0.71;0.15;0.07
BU00470003Veendam en omgeving station;0.10;0.59;0.27;0.04
BU00370509Alteveer Buitengebied;0.00;0.94;0.00;0.05
BU00470000Veendam-Centrum;0.10;0.54;0.31;0.05
BU00560100Grijpskerk;0.06;0.65;0.23;0.06
BU00470202Bareveld;0.04;0.74;0.15;0.08
BU00530102Garnwerd;0.09;0.67;0.24;0.00
BU00500004Buurt 4;0.09;0.58;0.23;0.10
BU00500005Buurt 5;0.03;0.83;0.03;0.11
BU00500006Zuidlob;0.04;0.76;0.08;0.12
BU00530109Ezinge;0.00;0.89;0.02;0.09
BU00530200Baflo;0.06;0.68;0.25;0.01
BU00470209Verspreide huizen;0.03;0.88;0.01;0.07
BU00500000Centrum;0.15;0.41;0.41;0.04
BU00500001Eerste woonwijk;0.13;0.42;0.36;0.08
BU00500002Tweede woonwijk;0.10;0.50;0.30;0.10
BU00530201Den Andel;0.03;0.72;0.25;0.00
BU00500007Middengebied;0.00;0.85;0.00;0.15
BU00500008Knardijkgebied;0.09;0.78;0.06;0.07
BU03170219Zuidbuurt;0.14;0.51;0.30;0.05
BU00530003Potmaar;0.06;0.75;0.19;0.00
BU00530004De Brake;0.06;0.72;0.20;0.01
BU00560003Briltil;0.09;0.71;0.19;0.01
BU00560009Zuidhorn;0.01;0.87;0.04;0.08
BU00530009Winsum;0.01;0.86;0.03;0.11
BU00530100Ezinge;0.11;0.69;0.20;0.00
BU00560203Saaksum;0.02;0.69;0.20;0.09
BU00560204Lauwerzijl;0.03;0.62;0.29;0.07
BU00560208Ruigezand en Nieuwe Ruigezand;0.03;0.84;0.01;0.13
BU00560209Overige verspreide huizen;0.01;0.90;0.02;0.07
BU03211010Oude Dorp;0.13;0.50;0.36;0.01
BU00560102Visvliet;0.04;0.76;0.18;0.02
BU00560103Kommerzijl;0.07;0.56;0.34;0.03
BU00560104Pieterzijl;0.09;0.63;0.15;0.13
BU00560301Den Horn;0.07;0.66;0.24;0.03
BU00560302Den Ham;0.02;0.67;0.26;0.05
BU00560309Aduard;0.01;0.83;0.01;0.16
BU00580000Dokkum binnen de Bolwerken;0.09;0.50;0.38;0.03
BU00580502Nes;0.08;0.67;0.24;0.01
BU00801007Zaailand;0.05;0.28;0.66;0.01
BU00580001Dokkum Noord;0.13;0.58;0.25;0.04
BU00600003Hollum;0.12;0.83;0.02;0.03
BU00580002Dokkum Fonteinslanden;0.11;0.50;0.33;0.06
BU00580003Dokkum Fugellan;0.10;0.53;0.31;0.06
BU00600007Ballum;0.02;0.88;0.05;0.06
BU01530405Voortman-Amelink;0.06;0.68;0.16;0.10
BU00580004Dokkum Betterwird;0.05;0.87;0.01;0.07
BU03630611Anjeliersbuurt Zuid;0.15;0.43;0.42;0.00
BU00580005Dokkum Hoedemakerspolder;0.19;0.50;0.27;0.03
BU00580503Moddergat;0.17;0.71;0.13;0.00
BU00580006Dokkum De Woudhorne;0.23;0.57;0.16;0.04
BU00580008Dokkum Weeshuislanden;0.10;0.59;0.25;0.07
BU00580506Ternaard;0.01;0.94;0.00;0.05
BU00801002Nieuwestad;0.01;0.38;0.61;0.00
BU00580007De Trije Terpen;0.17;0.66;0.13;0.05
BU00580507Wierum;0.07;0.93;0.00;0.00
BU00801008Stationskwartier;0.14;0.29;0.47;0.09
BU00580009Dokkum Jantjeszeepolder;0.14;0.47;0.27;0.12
BU00580010Dokkum Kooilanden;0.15;0.70;0.09;0.06
BU00580101Jouswier;0.00;0.84;0.00;0.16
BU03270006Bosveld;0.09;0.54;0.24;0.13
BU00580103Wetsens;0.02;0.83;0.00;0.14
BU00600002Ballum;0.10;0.81;0.02;0.08
BU03211014Hoeven;0.16;0.44;0.34;0.07
BU00580102Niawier;0.06;0.61;0.24;0.08
BU00580508Nes;0.04;0.95;0.01;0.01
BU00580011Dokkum Hogedijken;0.08;0.79;0.06;0.07
BU00580100Metslawier;0.07;0.60;0.32;0.00
BU03610302Overdie-Oost;0.12;0.40;0.44;0.04
BU00580400Oosternijkerk;0.09;0.61;0.28;0.02
BU00580104Aalsum;0.02;0.81;0.00;0.16
BU00580105Oostrum;0.12;0.87;0.01;0.00
BU00580107Metslawier;0.01;0.87;0.05;0.07
BU00580108Niawier;0.00;0.91;0.00;0.08
BU00580200Ee;0.10;0.55;0.34;0.00
BU03211011Oorden;0.12;0.41;0.38;0.09
BU00580401Paesens;0.07;0.68;0.24;0.01
BU01143200Weiteveen;0.07;0.67;0.18;0.09
BU00580201Engwierum;0.03;0.65;0.17;0.15
BU00580307Anjum;0.04;0.93;0.01;0.03
BU03211013Gaarden;0.14;0.43;0.35;0.08
BU00808109Jorwert;0.04;0.89;0.06;0.00
BU00580202Dokkumer Nieuwe Zijlen;0.09;0.67;0.11;0.13
BU07570100Lennisheuvel;0.04;0.62;0.30;0.04
BU00580109Oostrum;0.08;0.70;0.00;0.23
BU00808110Buitengebied Jorwert;0.00;0.95;0.00;0.05
BU01580053Wolferink 3;0.08;0.54;0.35;0.03
BU00580300Anjum;0.07;0.61;0.32;0.00
BU00580301Lioessens;0.04;0.62;0.34;0.00
BU00580302Morra;0.07;0.85;0.04;0.04
BU00580303Oostmahorn;0.21;0.60;0.15;0.03
BU00580309Morra;0.03;0.96;0.00;0.01
BU00580208Ee;0.01;0.89;0.01;0.09
BU00580209Engwierum;0.02;0.78;0.01;0.20
BU00801101Tulpenburg;0.10;0.53;0.30;0.07
BU00580308Lioessens;0.03;0.97;0.00;0.00
BU00790100Burum;0.16;0.63;0.21;0.00
BU00580500Ternaard;0.08;0.63;0.29;0.01
BU00600008Nes;0.08;0.59;0.13;0.20
BU00580501Wierum;0.09;0.64;0.25;0.02
BU00600009Hollum;0.03;0.81;0.11;0.05
BU03211016Poorten;0.17;0.48;0.26;0.08
BU00580600Holwerd;0.09;0.57;0.32;0.02
BU00590000Buitenpost;0.10;0.62;0.23;0.05
BU00580408Oosternijkerk;0.03;0.88;0.00;0.09
BU00580409Paesens;0.00;0.91;0.05;0.04
BU00580700Hantum;0.11;0.70;0.19;0.00
BU03211050Rondweg Noord-West;0.00;0.92;0.05;0.03
BU00808111Hilaard;0.08;0.73;0.19;0.00
BU00580509Moddergat;0.06;0.88;0.06;0.00
BU00580701Hantumhuizen;0.07;0.83;0.10;0.00
BU00580601Waaxens;0.00;0.97;0.02;0.00
BU00580602Brantgum;0.06;0.68;0.19;0.08
BU00801102Oranjewijk;0.16;0.51;0.31;0.03
BU00580603Foudgum;0.02;0.96;0.02;0.00
BU03211017Slagen;0.13;0.43;0.38;0.06
BU00720005Koningsbuurt;0.03;0.82;0.09;0.06
BU17140209Aardenburg;0.02;0.91;0.00;0.07
BU00580604Bornwird;0.01;0.90;0.02;0.06
BU03211018Borchen;0.16;0.51;0.30;0.02
BU03211019Campen;0.16;0.45;0.32;0.07
BU00580605Raard;0.03;0.90;0.03;0.05
BU00580608Holwerd;0.13;0.75;0.04;0.07
BU00720001De Spiker en het industrieterrein Hermes;0.11;0.58;0.31;0.00
BU00580609Brantgum;0.00;1.00;0.00;0.00
BU00804102De Zwette I Harlingervaart;0.25;0.56;0.09;0.10
BU00590001Twijzel;0.07;0.76;0.09;0.08
BU00720002Trebolbuurt;0.08;0.52;0.31;0.10
BU00720003Plan-Zuid;0.15;0.54;0.26;0.05
BU03637102Papaverweg e.o.;0.16;0.50;0.25;0.09
BU00590103Augustinusga;0.06;0.67;0.24;0.03
BU00590100Stroobos;0.05;0.82;0.12;0.00
BU00580702Hantumeruitburen;0.00;0.88;0.00;0.12
BU00590102Drogeham;0.05;0.72;0.20;0.04
BU00590203Boelenslaan;0.06;0.68;0.23;0.03
BU01470004Dikkerslaan-Molenkampsweg en omgeving;0.10;0.58;0.27;0.05
BU00580703Hiaure;0.00;0.88;0.00;0.12
BU00590002Kootstertille;0.07;0.68;0.21;0.04
BU00720004Oosterpark;0.10;0.58;0.29;0.03
BU00580708Hantum;0.02;0.80;0.03;0.15
BU00580709Hantumhuizen;0.01;0.94;0.05;0.00
BU00590003Twijzelerheide;0.07;0.70;0.22;0.01
BU00590004Gerkesklooster;0.10;0.66;0.24;0.01
BU00590005Buitenpost;0.01;0.87;0.03;0.09
BU00590006Twijzel;0.00;0.71;0.03;0.26
BU00590007Kootstertille;0.03;0.88;0.02;0.07
BU00590109Augustinusga;0.01;0.89;0.01;0.09
BU03211128Bermen;0.10;0.40;0.40;0.10
BU00590008Twijzelerheide;0.00;0.88;0.00;0.11
BU00590009Gerkesklooster;0.01;0.95;0.01;0.04
BU00590107Stroobos;0.00;0.99;0.01;0.00
BU00590108Drogeham;0.01;0.94;0.01;0.04
BU00590200Surhuisterveen;0.09;0.62;0.23;0.07
BU00590201Harkema;0.07;0.68;0.23;0.02
BU00590202Surhuizum;0.04;0.71;0.19;0.06
BU00600000Nes;0.09;0.75;0.07;0.09
BU00600001Buren;0.04;0.64;0.15;0.17
BU01140208Roswinkelerstraat;0.00;0.79;0.07;0.14
BU01530402Roombeek-Roomveldje;0.11;0.44;0.43;0.03
BU00808105Weidum;0.07;0.68;0.21;0.04
BU00740101Centrum;0.17;0.39;0.42;0.03
BU00590206Surhuisterveen;0.02;0.81;0.01;0.16
BU00740100Noord;0.12;0.68;0.17;0.03
BU00804108EnergieCampus Sylsterrak;0.01;0.95;0.04;0.00
BU00740701Haskerdijken;0.01;0.85;0.04;0.10
BU00590207Harkema;0.00;0.85;0.03;0.12
BU00590208Surhuizum;0.02;0.89;0.00;0.10
BU01140209Roswinkel;0.00;0.94;0.02;0.04
BU03211129Akkers;0.13;0.47;0.34;0.06
BU00790201Triemen;0.01;0.86;0.05;0.08
BU00740103Nijehaske;0.12;0.52;0.28;0.09
BU00808106Buitengebied Weidum;0.00;0.72;0.00;0.27
BU00590209Boelenslaan;0.01;0.97;0.00;0.02
BU00808107Jellum;0.04;0.78;0.04;0.14
BU00808108Bears;0.03;0.84;0.04;0.09
BU00720006Binnenstad;0.17;0.52;0.29;0.02
BU04000403Kleine Rivierenbuurt;0.10;0.41;0.37;0.12
BU00720007Industriehaven en omgeving;0.02;0.97;0.01;0.00
BU00720009Harlingen;0.00;0.94;0.00;0.06
BU00720100Midlum;0.04;0.67;0.25;0.04
BU16990130Buitengebied Roden Zuid;0.01;0.86;0.05;0.08
BU00720109Midlum;0.09;0.82;0.01;0.08
BU00720200Wijnaldum;0.06;0.60;0.34;0.00
BU00740102Midden;0.13;0.51;0.33;0.04
BU01190002Koninginnebuurt;0.12;0.55;0.32;0.01
BU00930316Lies;0.01;0.93;0.02;0.04
BU00720209Wijnaldum;0.00;0.89;0.00;0.10
BU00740601Oranjewoud;0.05;0.77;0.10;0.07
BU00740104De Greiden;0.12;0.45;0.34;0.08
BU00740105De Heide;0.06;0.68;0.12;0.14
BU00740702Nieuwebrug;0.01;0.90;0.02;0.07
BU00740901Akkrum;0.05;0.78;0.12;0.05
BU00740902Nes;0.02;0.85;0.11;0.02
BU00740107Skoatterwald;0.10;0.61;0.18;0.10
BU00740903Aldeboarn;0.03;0.72;0.14;0.11
BU00802003Cambuursterpad;0.14;0.49;0.33;0.04
BU00740106De Akkers;0.20;0.57;0.20;0.03
BU03270005Munnikhove;0.12;0.50;0.26;0.12
BU03610104Emmakwartier;0.23;0.45;0.32;0.00
BU00801003Oldehove;0.06;0.32;0.57;0.06
BU00790301Zwagerbosch;0.06;0.72;0.21;0.00
BU00808112Buitengebied Hilaard;0.00;0.91;0.01;0.08
BU00808113Húns;0.00;0.82;0.01;0.17
BU00740108Het meer;0.05;0.86;0.02;0.07
BU00740109Nieuweschoot;0.12;0.82;0.03;0.03
BU00808114Leons;0.03;0.71;0.03;0.23
BU00740110Haskerveen;0.08;0.82;0.06;0.03
BU00740201Terband;0.03;0.86;0.00;0.10
BU00740202Luinjeberd;0.03;0.85;0.05;0.07
BU00740203Tjalleberd;0.04;0.75;0.14;0.07
BU00790000Kollum;0.12;0.60;0.26;0.02
BU00801005Hoek;0.26;0.38;0.31;0.06
BU00740204Gersloot;0.00;0.93;0.06;0.00
BU00740205Gersloot-polder;0.00;0.95;0.04;0.01
BU00740301De Knipe;0.04;0.77;0.15;0.04
BU00740302Bontebok;0.00;0.96;0.01;0.02
BU00790101Kollumerpomp;0.05;0.74;0.21;0.00
BU00801006Blokhuisplein;0.07;0.42;0.44;0.07
BU00740401Oudeschoot;0.05;0.78;0.10;0.07
BU00790102Warfstermolen;0.04;0.89;0.04;0.03
BU01470005Lettersveld I;0.11;0.44;0.38;0.07
BU00740402Mildam;0.04;0.74;0.12;0.10
BU00740403Katlijk;0.01;0.88;0.01;0.10
BU00980105Sonnega;0.03;0.97;0.00;0.00
BU01092028Dalerveen;0.08;0.92;0.01;0.00
BU00790103Munnekezijl;0.11;0.60;0.28;0.00
BU00790108Warfstermolen;0.08;0.81;0.01;0.10
BU00740404Nieuwehorne;0.05;0.74;0.14;0.07
BU00740405Oudehorne;0.02;0.80;0.03;0.15
BU00740406Jubbega;0.04;0.76;0.09;0.10
BU00740407Hoornsterzwaag;0.01;0.86;0.02;0.11
BU00790009Kollum;0.07;0.85;0.01;0.07
BU03561400Merwestein;0.22;0.43;0.28;0.08
BU00790104Augsbuurt;0.01;0.93;0.01;0.05
BU00790106Burum;0.03;0.80;0.11;0.05
BU00790109Munnekezijl;0.03;0.81;0.02;0.14
BU00790209Westergeest;0.02;0.88;0.06;0.04
BU00790107Kollumerpomp;0.03;0.90;0.04;0.03
BU00790200Oudwoude;0.07;0.75;0.12;0.06
BU00803004Vogelwijk;0.14;0.43;0.37;0.05
BU00790208Oudwoude;0.01;0.87;0.04;0.08
BU00790302Veenklooster;0.03;0.74;0.08;0.14
BU00801004Grote Kerkbuurt;0.09;0.45;0.39;0.07
BU00790300Kollumerzwaag;0.08;0.65;0.24;0.04
BU00801001De Waag;0.06;0.41;0.53;0.01
BU00802001Oldegalieën;0.13;0.51;0.32;0.04
BU00790309Kollumerzwaag;0.02;0.89;0.04;0.05
BU01470006Lettersveld II;0.11;0.52;0.32;0.06
BU01770803Heino-Zuid;0.08;0.61;0.28;0.02
BU00801103Achter de Hoven;0.14;0.55;0.25;0.06
BU00808115Baard;0.03;0.79;0.07;0.11
BU02280403De Venen en Zanden;0.09;0.75;0.15;0.01
BU00801106Huizum-Dorp;0.11;0.49;0.32;0.08
BU01412100Bornerbroek;0.09;0.58;0.24;0.10
BU01412109wijk 21;0.03;0.88;0.03;0.07
